Date,Station,Latitude,Longitude,Tmax,Tmin,Tavg,RH,DewPoint,WetBulb,Heat,Cool,PrecipTotal,SeaLevel,ResultSpeed,ResultDir,AvgSpeed
2013-08-23,2,41.786,-87.752,81.0,64.0,73.0,50.0,55.0,63.0,0.0,8.0,0.0,30.13,7.2,6.0,8.0
2013-08-24,1,41.995,-87.933,86.0,60.0,73.0,61.11111111111111,59.0,65.0,0.0,8.0,0.0,30.2,5.3,17.0,6.1
2013-08-24,2,41.786,-87.752,86.0,64.0,75.0,47.22222222222222,56.0,64.0,0.0,10.0,0.0,30.2,4.6,16.0,5.9
2013-08-25,1,41.995,-87.933,89.0,65.0,77.0,58.33333333333334,62.0,68.0,0.0,12.0,0.0,30.18,9.2,22.0,9.6
2013-08-25,2,41.786,-87.752,89.0,68.0,79.0,47.22222222222223,60.0,67.0,0.0,14.0,0.0,30.17,9.6,21.0,10.1
2013-08-26,1,41.995,-87.933,92.0,70.0,81.0,63.88888888888887,68.0,72.0,0.0,16.0,0.0,30.06,9.0,24.0,9.4
2013-08-26,2,41.786,-87.752,92.0,70.0,81.0,58.33333333333332,66.0,71.0,0.0,16.0,0.0,30.06,9.2,23.0,9.5
2013-08-27,1,41.995,-87.933,96.0,77.0,87.0,52.77777777777777,70.0,75.0,0.0,22.0,0.0,29.9,11.7,24.0,12.0
2013-08-27,2,41.786,-87.752,96.0,77.0,87.0,47.222222222222214,68.0,74.0,0.0,22.0,0.0,29.89,12.5,24.0,12.7
2013-08-28,1,41.995,-87.933,83.0,71.0,77.0,77.77777777777779,69.0,72.0,0.0,12.0,0.0,29.95,6.9,3.0,9.3
2013-08-28,2,41.786,-87.752,83.0,71.0,77.0,72.22222222222223,67.0,71.0,0.0,12.0,0.0,29.94,5.8,36.0,8.7
2013-08-29,1,41.995,-87.933,89.0,66.0,78.0,61.11111111111111,64.0,69.0,0.0,13.0,0.0,30.01,3.9,10.0,4.7
2013-08-29,2,41.786,-87.752,87.0,69.0,78.0,63.88888888888889,65.0,69.0,0.0,13.0,0.0,30.0,4.2,10.0,4.6
2013-08-30,1,41.995,-87.933,96.0,67.0,82.0,61.11111111111111,68.0,72.0,0.0,17.0,0.36,29.86,4.4,26.0,8.3
2013-08-30,2,41.786,-87.752,96.0,69.0,83.0,55.55555555555556,67.0,71.0,0.0,18.0,0.47,29.85,5.3,24.0,7.8
2013-08-31,1,41.995,-87.933,78.0,71.0,75.0,77.77777777777779,67.0,69.0,0.0,10.0,0.07,29.82,6.1,5.0,7.2
2013-08-31,2,41.786,-87.752,77.0,70.0,74.0,77.77777777777777,66.0,68.0,0.0,9.0,0.96,29.81,5.8,4.0,7.0
2013-09-01,1,41.995,-87.933,85.0,65.0,75.0,77.77777777777779,67.0,70.0,0.0,10.0,0.14,29.76,4.2,29.0,5.2
2013-09-01,2,41.786,-87.752,84.0,68.0,76.0,72.22222222222221,66.0,69.0,0.0,11.0,0.02,29.75,3.9,27.0,5.8
2013-09-02,1,41.995,-87.933,79.0,60.0,70.0,75.0,61.0,64.0,0.0,5.0,0.0,29.9,8.1,2.0,9.2
2013-09-02,2,41.786,-87.752,77.0,62.0,70.0,72.22222222222223,60.0,64.0,0.0,5.0,0.0,29.89,7.5,2.0,8.7
2013-09-03,1,41.995,-87.933,77.0,57.0,67.0,63.888888888888886,54.0,59.0,0.0,2.0,0.0,30.02,4.0,30.0,5.8
2013-09-03,2,41.786,-87.752,76.0,58.0,67.0,63.888888888888886,54.0,60.0,0.0,2.0,0.0,30.02,1.5,34.0,4.6
2013-09-04,1,41.995,-87.933,84.0,59.0,72.0,58.33333333333334,57.0,63.0,0.0,7.0,0.0,30.08,6.2,26.0,7.0
2013-09-04,2,41.786,-87.752,84.0,59.0,72.0,52.777777777777786,55.0,62.0,0.0,7.0,0.0,30.08,6.4,25.0,6.8
2013-09-05,1,41.995,-87.933,74.0,59.0,67.0,63.888888888888886,54.0,60.0,0.0,2.0,0.005,30.2,9.0,5.0,9.2
2013-09-05,2,41.786,-87.752,74.0,65.0,70.0,52.777777777777786,53.0,60.0,0.0,5.0,0.0,30.19,9.2,6.0,9.9
2013-09-06,1,41.995,-87.933,86.0,57.0,72.0,61.111111111111114,58.0,64.0,0.0,7.0,0.0,30.11,4.7,20.0,6.0
2013-09-06,2,41.786,-87.752,85.0,62.0,74.0,47.222222222222214,55.0,63.0,0.0,9.0,0.0,30.11,4.3,17.0,6.0
2013-09-07,1,41.995,-87.933,88.0,65.0,77.0,58.33333333333334,62.0,68.0,0.0,12.0,0.01,29.94,5.7,23.0,6.9
2013-09-07,2,41.786,-87.752,87.0,68.0,78.0,52.77777777777777,61.0,67.0,0.0,13.0,0.0,29.94,5.8,23.0,7.7
2013-09-08,1,41.995,-87.933,77.0,71.0,74.0,77.77777777777777,66.0,69.0,0.0,9.0,0.0,29.98,10.5,7.0,11.9
2013-09-08,2,41.786,-87.752,78.0,71.0,75.0,72.22222222222223,65.0,68.0,0.0,10.0,0.0,29.96,10.1,7.0,12.0
2013-09-09,1,41.995,-87.933,94.0,68.0,81.0,69.44444444444443,70.0,74.0,0.0,16.0,0.0,29.86,9.0,20.0,10.1
2013-09-09,2,41.786,-87.752,94.0,69.0,82.0,61.11111111111111,68.0,73.0,0.0,17.0,0.0,29.86,8.5,20.0,9.2
2013-09-10,1,41.995,-87.933,95.0,77.0,86.0,38.88888888888889,64.0,71.0,0.0,21.0,0.0,29.95,12.1,24.0,12.5
2013-09-10,2,41.786,-87.752,96.0,78.0,87.0,33.333333333333314,63.0,71.0,0.0,22.0,0.0,29.94,12.2,24.0,12.5
2013-09-11,1,41.995,-87.933,91.0,75.0,83.0,52.77777777777777,66.0,71.0,0.0,18.0,0.005,29.98,4.2,27.0,7.5
2013-09-11,2,41.786,-87.752,92.0,75.0,84.0,50.0,66.0,71.0,0.0,19.0,0.005,29.97,5.1,25.0,6.9
2013-09-12,1,41.995,-87.933,82.0,62.0,72.0,63.88888888888889,59.0,64.0,0.0,7.0,0.005,29.98,7.0,35.0,9.4
2013-09-12,2,41.786,-87.752,83.0,63.0,73.0,58.33333333333333,58.0,64.0,0.0,8.0,0.06,29.97,6.8,34.0,9.8
2013-09-13,1,41.995,-87.933,67.0,52.0,60.0,58.33333333333332,45.0,52.0,5.0,0.0,0.0,30.13,10.7,1.0,11.5
2013-09-13,2,41.786,-87.752,67.0,54.0,61.0,55.55555555555556,45.0,53.0,4.0,0.0,0.005,30.12,12.8,1.0,13.5
2013-09-14,1,41.995,-87.933,72.0,47.0,60.0,52.77777777777777,43.0,52.0,5.0,0.0,0.0,30.1,4.7,21.0,5.9
2013-09-14,2,41.786,-87.752,72.0,51.0,62.0,41.66666666666666,41.0,52.0,3.0,0.0,0.0,30.11,5.3,19.0,6.3
2013-09-15,1,41.995,-87.933,62.0,56.0,59.0,80.55555555555556,52.0,55.0,6.0,0.0,0.65,30.06,1.1,2.0,5.4
2013-09-15,2,41.786,-87.752,62.0,58.0,60.0,75.0,51.0,55.0,5.0,0.0,0.24,30.06,0.4,19.0,5.1
2013-09-16,1,41.995,-87.933,64.0,51.0,58.0,69.44444444444444,47.0,52.0,7.0,0.0,0.0,30.3,9.7,3.0,10.8
2013-09-16,2,41.786,-87.752,64.0,55.0,60.0,63.888888888888886,47.0,53.0,5.0,0.0,0.005,30.29,11.4,3.0,12.8
2013-09-17,1,41.995,-87.933,71.0,49.0,60.0,75.0,51.0,56.0,5.0,0.0,0.0,30.23,7.0,13.0,7.6
2013-09-17,2,41.786,-87.752,70.0,53.0,62.0,63.888888888888886,49.0,55.0,3.0,0.0,0.005,30.23,7.2,12.0,8.2
2013-09-18,1,41.995,-87.933,81.0,60.0,71.0,69.44444444444444,60.0,64.0,0.0,6.0,0.55,30.01,8.7,18.0,9.0
2013-09-18,2,41.786,-87.752,82.0,62.0,72.0,61.111111111111114,58.0,62.0,0.0,7.0,0.51,30.02,6.7,17.0,9.1
2013-09-19,1,41.995,-87.933,84.0,69.0,77.0,75.0,68.0,70.0,0.0,12.0,0.84,29.87,8.3,16.0,10.6
2013-09-19,2,41.786,-87.752,84.0,70.0,77.0,69.44444444444444,66.0,69.0,0.0,12.0,0.005,29.87,7.8,16.0,10.0
2013-09-20,1,41.995,-87.933,76.0,58.0,67.0,80.55555555555556,60.0,63.0,0.0,2.0,0.005,29.8,10.1,26.0,11.0
2013-09-20,2,41.786,-87.752,77.0,59.0,68.0,75.0,59.0,63.0,0.0,3.0,0.02,29.8,10.3,26.0,11.2
2013-09-21,1,41.995,-87.933,67.0,52.0,60.0,66.66666666666666,48.0,53.0,5.0,0.0,0.0,29.87,9.6,33.0,10.0
2013-09-21,2,41.786,-87.752,67.0,51.0,59.0,63.88888888888889,46.0,53.0,6.0,0.0,0.0,29.87,9.0,33.0,9.5
2013-09-22,1,41.995,-87.933,67.0,49.0,58.0,69.44444444444444,47.0,52.0,7.0,0.0,0.0,30.01,6.2,4.0,7.5
2013-09-22,2,41.786,-87.752,67.0,49.0,58.0,63.888888888888886,45.0,51.0,7.0,0.0,0.0,30.01,4.8,5.0,6.8
2013-09-23,1,41.995,-87.933,67.0,46.0,57.0,75.0,48.0,53.0,8.0,0.0,0.0,30.06,4.9,10.0,6.1
2013-09-23,2,41.786,-87.752,67.0,50.0,59.0,61.111111111111114,45.0,52.0,6.0,0.0,0.0,30.06,6.8,11.0,7.6
2013-09-24,1,41.995,-87.933,70.0,49.0,60.0,69.44444444444443,49.0,54.0,5.0,0.0,0.0,30.0,6.2,10.0,8.0
2013-09-24,2,41.786,-87.752,91.0,52.0,72.0,33.33333333333334,48.0,54.0,0.0,7.0,0.0,30.0,5.8,9.0,7.7
2013-09-25,1,41.995,-87.933,70.0,51.0,61.0,75.0,52.0,56.0,4.0,0.0,0.0,29.95,4.8,5.0,5.7
2013-09-25,2,41.786,-87.752,71.0,56.0,64.0,63.888888888888886,51.0,56.0,1.0,0.0,0.0,29.95,5.9,6.0,6.6
2013-09-26,1,41.995,-87.933,75.0,50.0,63.0,69.44444444444444,52.0,58.0,2.0,0.0,0.0,30.04,3.8,8.0,4.2
2013-09-26,2,41.786,-87.752,75.0,55.0,65.0,63.88888888888887,52.0,58.0,0.0,0.0,0.0,30.04,4.1,9.0,4.6
2013-09-27,1,41.995,-87.933,81.0,52.0,67.0,55.55555555555554,51.0,57.0,0.0,2.0,0.0,30.09,7.0,13.0,7.4
2013-09-27,2,41.786,-87.752,80.0,57.0,69.0,41.66666666666666,48.0,57.0,0.0,4.0,0.0,30.09,6.6,12.0,7.3
2013-09-28,1,41.995,-87.933,84.0,55.0,70.0,61.111111111111114,56.0,62.0,0.0,5.0,0.2,29.98,10.9,19.0,12.7
2013-09-28,2,41.786,-87.752,85.0,58.0,72.0,50.00000000000001,54.0,61.0,0.0,7.0,0.02,29.98,10.2,18.0,11.3
2013-09-29,1,41.995,-87.933,68.0,51.0,60.0,69.44444444444443,49.0,54.0,5.0,0.0,0.18,30.01,6.0,36.0,7.6
2013-09-29,2,41.786,-87.752,84.0,53.0,68.0,44.44444444444444,48.0,54.0,0.0,3.0,0.22,30.01,6.3,36.0,7.8
2013-09-30,1,41.995,-87.933,74.0,47.0,61.0,66.66666666666667,49.0,55.0,4.0,0.0,0.0,29.93,5.8,19.0,6.2
2013-09-30,2,41.786,-87.752,76.0,50.0,63.0,55.555555555555564,47.0,55.0,2.0,0.0,0.0,29.93,4.2,19.0,4.9
2013-10-01,1,41.995,-87.933,79.0,62.0,71.0,75.0,62.0,65.0,0.0,6.0,0.0,29.92,12.5,22.0,12.2
2013-10-01,2,41.786,-87.752,79.0,62.0,71.0,72.22222222222221,61.0,64.0,0.0,6.0,0.0,29.92,11.9,21.0,11.5
2013-10-02,1,41.995,-87.933,76.0,62.0,69.0,47.222222222222214,50.0,59.0,0.0,4.0,0.0,30.02,4.7,7.0,6.4
2013-10-02,2,41.786,-87.752,77.0,64.0,71.0,41.66666666666666,50.0,59.0,0.0,6.0,0.0,30.02,5.2,7.0,7.3
2013-10-03,1,41.995,-87.933,78.0,60.0,69.0,88.88888888888889,65.0,67.0,0.0,4.0,0.12,29.91,7.4,19.0,7.9
2013-10-03,2,41.786,-87.752,78.0,64.0,71.0,83.33333333333334,65.0,67.0,0.0,6.0,0.8,29.91,7.1,19.0,7.7
2013-10-04,1,41.995,-87.933,74.0,65.0,70.0,86.11111111111113,65.0,66.0,0.0,5.0,0.005,29.94,2.6,12.0,6.2
2013-10-04,2,41.786,-87.752,76.0,66.0,71.0,80.55555555555556,64.0,66.0,0.0,6.0,0.0,29.94,2.0,16.0,6.0
2013-10-05,1,41.995,-87.933,80.0,61.0,71.0,86.11111111111111,66.0,68.0,0.0,6.0,0.82,29.84,5.2,19.0,6.4
2013-10-05,2,41.786,-87.752,81.0,65.0,73.0,80.55555555555556,66.0,68.0,0.0,8.0,0.68,29.83,6.7,19.0,8.1
2013-10-06,1,41.995,-87.933,64.0,45.0,55.0,69.44444444444444,44.0,49.0,10.0,0.0,0.09,29.75,8.7,25.0,9.5
2013-10-06,2,41.786,-87.752,76.0,48.0,62.0,50.0,44.0,50.0,3.0,0.0,0.06,29.76,10.1,25.0,10.6
2013-10-07,1,41.995,-87.933,68.0,45.0,57.0,66.66666666666666,45.0,50.0,8.0,0.0,0.005,29.92,6.1,28.0,9.0
2013-10-07,2,41.786,-87.752,67.0,45.0,56.0,66.66666666666666,44.0,50.0,9.0,0.0,0.0,29.94,6.3,26.0,9.1
2013-10-08,1,41.995,-87.933,75.0,43.0,59.0,69.44444444444444,48.0,53.0,6.0,0.0,0.0,30.13,4.7,18.0,5.6
2013-10-08,2,41.786,-87.752,76.0,49.0,63.0,52.777777777777786,46.0,53.0,2.0,0.0,0.0,30.13,4.0,17.0,5.0
2013-10-09,1,41.995,-87.933,71.0,48.0,60.0,63.888888888888886,47.0,53.0,5.0,0.0,0.0,30.18,3.6,12.0,4.6
2013-10-09,2,41.786,-87.752,70.0,52.0,61.0,61.111111111111114,47.0,53.0,4.0,0.0,0.0,30.18,3.4,11.0,4.9
2013-10-10,1,41.995,-87.933,74.0,46.0,60.0,72.22222222222221,50.0,55.0,5.0,0.0,0.0,30.11,2.9,13.0,3.9
2013-10-10,2,41.786,-87.752,75.0,51.0,63.0,61.111111111111114,49.0,55.0,2.0,0.0,0.0,30.11,3.0,12.0,3.8
2013-10-11,1,41.995,-87.933,76.0,51.0,64.0,63.888888888888886,51.0,56.0,1.0,0.0,0.0,30.02,7.3,14.0,7.7
2013-10-11,2,41.786,-87.752,77.0,56.0,67.0,47.222222222222214,48.0,56.0,0.0,2.0,0.0,30.02,6.1,14.0,6.9
2013-10-12,1,41.995,-87.933,73.0,46.0,60.0,83.33333333333333,54.0,57.0,5.0,0.0,0.12,30.02,5.7,21.0,7.4
2013-10-12,2,41.786,-87.752,73.0,53.0,63.0,69.44444444444444,52.0,57.0,2.0,0.0,0.01,30.02,6.0,21.0,8.6
2013-10-13,1,41.995,-87.933,64.0,44.0,54.0,63.888888888888886,41.0,48.0,11.0,0.0,0.0,30.32,5.3,32.0,6.6
2013-10-13,2,41.786,-87.752,65.0,46.0,56.0,55.55555555555556,40.0,48.0,9.0,0.0,0.0,30.33,3.1,34.0,5.0
2013-10-14,1,41.995,-87.933,62.0,42.0,52.0,77.77777777777779,44.0,49.0,13.0,0.0,0.0,30.29,6.6,8.0,8.4
2013-10-14,2,41.786,-87.752,62.0,45.0,54.0,69.44444444444444,43.0,49.0,11.0,0.0,0.0,30.29,7.2,8.0,8.4
2013-10-15,1,41.995,-87.933,64.0,49.0,57.0,83.33333333333333,51.0,54.0,8.0,0.0,0.07,29.91,7.6,19.0,10.6
2013-10-15,2,41.786,-87.752,65.0,51.0,58.0,77.77777777777777,50.0,54.0,7.0,0.0,0.09,29.92,6.9,19.0,9.7
2013-10-16,1,41.995,-87.933,54.0,47.0,51.0,83.33333333333334,45.0,48.0,14.0,0.0,0.005,29.89,10.5,25.0,10.8
2013-10-16,2,41.786,-87.752,54.0,47.0,51.0,77.77777777777779,43.0,47.0,14.0,0.0,0.005,29.91,10.5,25.0,10.7
2013-10-17,1,41.995,-87.933,53.0,40.0,47.0,91.66666666666666,44.0,46.0,18.0,0.0,0.29,29.86,6.1,26.0,6.9
2013-10-17,2,41.786,-87.752,54.0,44.0,49.0,83.33333333333334,43.0,47.0,16.0,0.0,0.17,29.88,7.1,24.0,7.9
2013-10-18,1,41.995,-87.933,50.0,39.0,45.0,86.11111111111111,40.0,43.0,20.0,0.0,0.0,29.91,8.3,26.0,8.7
2013-10-18,2,41.786,-87.752,50.0,42.0,46.0,80.55555555555556,39.0,43.0,19.0,0.0,0.0,29.93,7.9,25.0,8.6
2013-10-19,1,41.995,-87.933,54.0,42.0,48.0,69.44444444444444,37.0,42.0,17.0,0.0,0.01,29.83,8.9,25.0,9.2
2013-10-19,2,41.786,-87.752,54.0,43.0,49.0,63.888888888888886,36.0,43.0,16.0,0.0,0.01,29.85,10.1,24.0,10.4
2013-10-20,1,41.995,-87.933,61.0,36.0,49.0,80.55555555555556,42.0,46.0,16.0,0.0,0.01,29.8,5.1,20.0,6.1
2013-10-20,2,41.786,-87.752,65.0,41.0,53.0,66.66666666666666,41.0,47.0,12.0,0.0,0.02,29.82,7.5,21.0,8.4
2013-10-21,1,41.995,-87.933,55.0,33.0,44.0,63.888888888888886,31.0,38.0,21.0,0.0,0.005,29.9,10.8,27.0,11.5
2013-10-21,2,41.786,-87.752,55.0,36.0,46.0,61.11111111111111,32.0,40.0,19.0,0.0,0.03,29.92,10.3,27.0,10.8
2013-10-22,1,41.995,-87.933,42.0,29.0,36.0,86.11111111111111,31.0,34.0,29.0,0.0,0.005,29.95,5.4,26.0,6.1
2013-10-22,2,41.786,-87.752,41.0,31.0,36.0,86.11111111111111,31.0,35.0,29.0,0.0,0.03,29.97,4.6,26.0,5.4
2013-10-23,1,41.995,-87.933,46.0,32.0,39.0,66.66666666666666,27.0,34.0,26.0,0.0,0.005,29.98,9.2,30.0,10.0
2013-10-23,2,41.786,-87.752,46.0,32.0,39.0,66.66666666666666,27.0,34.0,26.0,0.0,0.005,30.0,9.2,29.0,9.2
2013-10-24,1,41.995,-87.933,44.0,31.0,38.0,63.888888888888886,25.0,33.0,27.0,0.0,0.005,30.16,10.3,30.0,10.9
2013-10-24,2,41.786,-87.752,44.0,34.0,39.0,61.11111111111111,25.0,34.0,26.0,0.0,0.0,30.2,9.2,30.0,9.9
2013-10-25,1,41.995,-87.933,51.0,29.0,40.0,61.11111111111111,26.0,35.0,25.0,0.0,0.0,30.24,10.8,24.0,11.7
2013-10-25,2,41.786,-87.752,51.0,29.0,40.0,61.11111111111111,26.0,36.0,25.0,0.0,0.0,30.28,10.4,23.0,11.3
2013-10-26,1,41.995,-87.933,55.0,37.0,46.0,52.77777777777778,29.0,39.0,19.0,0.0,0.0,29.96,10.9,27.0,14.2
2013-10-26,2,41.786,-87.752,55.0,38.0,47.0,50.0,29.0,39.0,18.0,0.0,0.0,29.98,10.5,26.0,13.4
2013-10-27,1,41.995,-87.933,54.0,29.0,42.0,63.888888888888886,29.0,37.0,23.0,0.0,0.0,30.02,6.3,23.0,6.6
2013-10-27,2,41.786,-87.752,55.0,32.0,44.0,58.33333333333333,29.0,38.0,21.0,0.0,0.0,30.05,6.4,23.0,6.7
2013-10-28,1,41.995,-87.933,53.0,35.0,44.0,80.55555555555556,37.0,41.0,21.0,0.0,0.0,30.26,9.0,4.0,9.4
2013-10-28,2,41.786,-87.752,54.0,36.0,45.0,80.55555555555556,38.0,42.0,20.0,0.0,0.0,30.26,8.8,4.0,10.3
2013-10-29,1,41.995,-87.933,57.0,42.0,50.0,72.22222222222223,40.0,45.0,15.0,0.0,0.005,30.25,6.1,10.0,7.5
2013-10-29,2,41.786,-87.752,57.0,43.0,50.0,69.44444444444444,39.0,45.0,15.0,0.0,0.005,30.26,5.9,11.0,6.6
2013-10-30,1,41.995,-87.933,63.0,43.0,53.0,97.22222222222221,52.0,53.0,12.0,0.0,0.55,30.0,6.6,15.0,7.5
2013-10-30,2,41.786,-87.752,64.0,47.0,56.0,88.88888888888889,52.0,53.0,9.0,0.0,1.16,30.01,5.3,14.0,6.2
2013-10-31,1,41.995,-87.933,64.0,46.0,55.0,102.77777777777777,56.0,57.0,10.0,0.0,1.04,29.45,9.4,24.0,11.5
2013-10-31,2,41.786,-87.752,65.0,47.0,56.0,100.0,56.0,57.0,9.0,0.0,2.03,29.47,9.5,23.0,11.4
2014-05-01,1,41.995,-87.933,49.0,42.0,46.0,77.77777777777777,38.0,42.0,19.0,0.0,0.09,29.74,13.5,24.0,13.4
2014-05-01,2,41.786,-87.752,50.0,43.0,47.0,86.11111111111111,42.0,44.0,18.0,0.0,0.09,29.76,14.1,24.0,14.0
2014-05-02,1,41.995,-87.933,53.0,46.0,50.0,69.44444444444444,39.0,45.0,15.0,0.0,0.005,29.77,10.2,24.0,11.5
2014-05-02,2,41.786,-87.752,80.0,47.0,64.0,41.66666666666666,43.0,47.0,1.0,0.0,0.04,29.79,10.7,23.0,11.9
2014-05-03,1,41.995,-87.933,67.0,46.0,57.0,44.44444444444444,37.0,48.0,8.0,0.0,0.0,29.77,13.8,28.0,14.7
2014-05-03,2,41.786,-87.752,68.0,49.0,59.0,44.44444444444444,39.0,49.0,6.0,0.0,0.0,29.77,13.3,28.0,14.1
2014-05-04,1,41.995,-87.933,58.0,44.0,51.0,38.88888888888889,29.0,41.0,14.0,0.0,0.0,30.01,4.8,3.0,10.0
2014-05-04,2,41.786,-87.752,61.0,47.0,54.0,36.11111111111111,31.0,43.0,11.0,0.0,0.0,30.01,5.6,4.0,11.1
2014-05-05,1,41.995,-87.933,55.0,43.0,49.0,58.33333333333333,34.0,42.0,16.0,0.0,0.05,29.98,12.6,5.0,13.1
2014-05-05,2,41.786,-87.752,59.0,45.0,52.0,55.55555555555556,36.0,44.0,13.0,0.0,0.01,29.98,12.5,5.0,13.8
2014-05-06,1,41.995,-87.933,63.0,41.0,52.0,50.0,34.0,45.0,13.0,0.0,0.0,29.95,12.6,7.0,13.7
2014-05-06,2,41.786,-87.752,63.0,45.0,54.0,55.55555555555556,38.0,47.0,11.0,0.0,0.0,29.94,12.9,7.0,13.7
2014-05-07,1,41.995,-87.933,78.0,48.0,63.0,41.66666666666667,42.0,50.0,2.0,0.0,0.005,29.82,7.5,8.0,8.9
2014-05-07,2,41.786,-87.752,80.0,52.0,66.0,47.22222222222222,47.0,55.0,0.0,1.0,0.005,29.81,6.3,10.0,9.3
2014-05-08,1,41.995,-87.933,89.0,51.0,70.0,58.33333333333334,55.0,63.0,0.0,5.0,0.1,29.8,13.7,21.0,14.2
2014-05-08,2,41.786,-87.752,93.0,68.0,81.0,36.1111111111111,58.0,66.0,0.0,16.0,0.0,29.79,13.8,20.0,14.3
2014-05-09,1,41.995,-87.933,73.0,54.0,64.0,66.66666666666666,52.0,58.0,1.0,0.0,1.03,29.74,13.2,24.0,16.0
2014-05-09,2,41.786,-87.752,76.0,57.0,67.0,69.44444444444443,56.0,61.0,0.0,2.0,1.43,29.73,12.4,23.0,15.3
2014-05-10,1,41.995,-87.933,77.0,47.0,62.0,44.444444444444436,42.0,52.0,3.0,0.0,0.0,29.91,2.9,25.0,6.9
2014-05-10,2,41.786,-87.752,77.0,52.0,65.0,41.66666666666666,44.0,54.0,0.0,0.0,0.0,29.9,3.1,20.0,6.8
2014-05-11,1,41.995,-87.933,81.0,52.0,67.0,61.11111111111111,53.0,59.0,0.0,2.0,0.12,29.91,7.6,16.0,8.9
2014-05-11,2,41.786,-87.752,85.0,63.0,74.0,47.222222222222214,55.0,61.0,0.0,9.0,0.41,29.9,7.8,17.0,10.1
2014-05-12,1,41.995,-87.933,84.0,64.0,74.0,72.22222222222221,64.0,67.0,0.0,9.0,2.09,29.85,6.6,19.0,12.0
2014-05-12,2,41.786,-87.752,86.0,65.0,76.0,75.0,67.0,70.0,0.0,11.0,0.03,29.84,11.1,19.0,12.5
2014-05-13,1,41.995,-87.933,67.0,52.0,60.0,80.55555555555556,53.0,56.0,5.0,0.0,0.12,29.98,9.5,26.0,12.3
2014-05-13,2,41.786,-87.752,70.0,54.0,62.0,80.55555555555556,55.0,58.0,3.0,0.0,0.14,29.97,8.1,25.0,10.8
2014-05-14,1,41.995,-87.933,56.0,44.0,50.0,69.44444444444444,39.0,46.0,15.0,0.0,0.02,30.09,10.9,2.0,12.0
2014-05-14,2,41.786,-87.752,57.0,44.0,51.0,72.22222222222223,41.0,48.0,14.0,0.0,0.06,30.08,11.4,1.0,12.5
2014-05-15,1,41.995,-87.933,55.0,40.0,48.0,63.888888888888886,35.0,41.0,17.0,0.0,0.19,30.0,10.3,1.0,13.6
2014-05-15,2,41.786,-87.752,57.0,42.0,50.0,66.66666666666667,38.0,43.0,15.0,0.0,0.26,30.0,9.2,1.0,13.6
2014-05-16,1,41.995,-87.933,46.0,37.0,42.0,77.77777777777777,34.0,38.0,23.0,0.0,0.1,30.05,4.9,6.0,8.0
2014-05-16,2,41.786,-87.752,45.0,41.0,43.0,83.33333333333333,37.0,40.0,22.0,0.0,0.08,30.06,6.6,5.0,9.1
2014-05-17,1,41.995,-87.933,60.0,39.0,50.0,52.77777777777778,33.0,42.0,15.0,0.0,0.0,30.12,7.7,26.0,8.5
2014-05-17,2,41.786,-87.752,61.0,41.0,51.0,52.77777777777778,34.0,44.0,14.0,0.0,0.0,30.14,7.6,24.0,8.2
2014-05-18,1,41.995,-87.933,69.0,47.0,58.0,41.66666666666666,37.0,48.0,7.0,0.0,0.0,30.19,9.8,22.0,10.5
2014-05-18,2,41.786,-87.752,70.0,48.0,59.0,41.66666666666667,38.0,49.0,6.0,0.0,0.0,30.2,8.5,21.0,9.2
2014-05-19,1,41.995,-87.933,69.0,45.0,57.0,52.77777777777778,40.0,50.0,8.0,0.0,0.005,30.1,12.7,16.0,13.3
2014-05-19,2,41.786,-87.752,71.0,53.0,62.0,38.888888888888886,40.0,52.0,3.0,0.0,0.005,30.1,11.3,16.0,12.0
2014-05-20,1,41.995,-87.933,85.0,62.0,74.0,55.55555555555554,58.0,63.0,0.0,9.0,0.82,29.86,9.9,20.0,11.1
2014-05-20,2,41.786,-87.752,87.0,63.0,75.0,58.33333333333334,60.0,65.0,0.0,10.0,0.64,29.85,10.5,20.0,11.9
2014-05-21,1,41.995,-87.933,86.0,63.0,75.0,44.44444444444444,55.0,63.0,0.0,10.0,0.01,29.86,4.4,31.0,7.5
2014-05-21,2,41.786,-87.752,89.0,68.0,79.0,41.66666666666667,58.0,66.0,0.0,14.0,0.01,29.84,4.8,30.0,7.9
2014-05-22,1,41.995,-87.933,70.0,53.0,62.0,58.33333333333333,47.0,54.0,3.0,0.0,0.0,30.06,4.0,5.0,6.8
2014-05-22,2,41.786,-87.752,69.0,54.0,62.0,66.66666666666666,50.0,56.0,3.0,0.0,0.0,30.05,5.4,5.0,7.5
2014-05-23,1,41.995,-87.933,69.0,48.0,59.0,55.55555555555556,43.0,51.0,6.0,0.0,0.0,30.18,6.2,5.0,6.5
2014-05-23,2,41.786,-87.752,68.0,51.0,60.0,61.11111111111111,46.0,52.0,5.0,0.0,0.0,30.17,5.1,5.0,6.0
2014-05-24,1,41.995,-87.933,74.0,47.0,61.0,47.22222222222222,42.0,52.0,4.0,0.0,0.0,30.18,3.9,6.0,5.2
2014-05-24,2,41.786,-87.752,74.0,50.0,62.0,52.77777777777777,45.0,53.0,3.0,0.0,0.0,30.17,3.2,7.0,4.6
2014-05-25,1,41.995,-87.933,83.0,50.0,67.0,41.66666666666666,46.0,56.0,0.0,2.0,0.0,30.08,2.3,15.0,5.0
